"","cik","Score","year","distance","cik_str","sic","Revenue","Total.Assets","MV","TobinsQ_1","TobinsQ_2","TobinsQ.before","RevenueGrowth","RevenueGrowthAbs","TobinsQGrowth","AssetGrowth","MVGrowth","FirmSize","NormalizedDistance","Industry"
"10189",1120370,0.967110574245453,2022,0.0328894257545471,1120370,"3360",176759,144540,65.11,0.713,0.411,0.51,21.38,31140,79.21,22.44,13.47,"Micro_Nano_Cap",-68.3261918795142,63
"10190",1120914,0.873374760150909,2022,0.126625239849091,1120914,"7372",148549,278607,971.58,3.003,2.844,2.609,33.76,37489,30.05,1.8,15.27,"Micro_Nano_Cap",21.9450768195942,200
"10191",1120970,0.891348481178284,2022,0.108651518821716,1120970,"2860",178,100054,42.2,0.467,0.533,1.453,-79.35,-684,-135.04,-21.19,-75.18,"Micro_Nano_Cap",4.63567788752297,110
"10192",1121484,0.898575365543365,2022,0.101424634456635,1121484,"3533",737706,1062875,314.38,0.353,0.408,0.461,28.71,164545,-46.62,-1.94,-8.37,"Micro_Nano_Cap",-2.32409545716343,23
"10193",1121702,0.875425159931183,2022,0.124574840068817,1121702,"100",450,8085,14.69,0.652,2.05,0.466,-26.71,-164,79.43,-60.4,-47.27,"Micro_Nano_Cap",19.9704613399764,270
"10194",1121788,0.859793603420258,2022,0.140206396579742,1121788,"3812",4860286,7290099,17518.95,1.996,2.099,2.894,-2.46,-122509,-61.75,-4,-47.22,"Micro_Nano_Cap",35.0242638978739,39
"10195",1122904,0.904961585998535,2022,0.0950384140014648,1122904,"3661",932472,934081,653.7,0.63,0.612,0.554,-25.71,-322730,27.3,-9.99,-28.96,"Micro_Nano_Cap",-8.47427645520656,237
"10196",1122976,0.911532878875732,2022,0.0884671211242676,1122976,"2821",3396900,6085000,3941.2,0.847,0.828,1.112,-29.51,-1421900,-47.42,21.77,-8.7,"Micro_Nano_Cap",-14.8026894609303,117
"10197",1123360,0.869722545146942,2022,0.130277454853058,1123360,"7389",8975515,44771107,36760.11,0.941,0.982,1.2,5.3,451753,-42.95,-1.1,-24.78,"Micro_Nano_Cap",25.4623032410505,19
"10198",1123494,0.882800877094269,2022,0.117199122905731,1123494,"3826",113335,145027,131.57,1.025,0.972,2.109,-4.68,-5569,-102.28,-10.55,-58.19,"Micro_Nano_Cap",12.8673561681794,232
"10199",1123596,0.908234834671021,2022,0.0917651653289795,1123596,"5812",3287,4295,6.39,0.789,1.451,0.764,7,215,6.51,-3.7,18.11,"Micro_Nano_Cap",-11.6265434226103,20
"10200",1124105,0.842040061950684,2022,0.157959938049316,1124105,"2834",794,28444,61.38,-0.233,1.837,0.765,-89.18,-6544,-259.61,-48.9,-57.92,"Micro_Nano_Cap",52.1216212723373,27
"10201",1124140,0.891648054122925,2022,0.108351945877075,1124140,"8071",2084279,6226873,7193.4,1.163,1.223,2.621,17.95,317192,-110.7,-6.85,-59.64,"Micro_Nano_Cap",4.34717738169277,159
"10202",1124198,0.889813244342804,2022,0.110186755657196,1124198,"1600",13744000,6793000,3955.58,0.347,0.716,0.142,-12.28,-1924477,287.29,-6.07,210.26,"Micro_Nano_Cap",6.11417122788676,107
"10203",1124524,0.88036984205246,2022,0.11963015794754,1124524,"2834",237277,1038746,1666.11,1.042,1.537,3.455,6.59,14669,-138.98,-6.67,-44.49,"Micro_Nano_Cap",15.2085383470076,15
"10204",1124796,0.891649425029755,2022,0.108350574970245,1124796,"3674",242058,329233,554.22,0.906,1.322,2.805,-10.4,-28088,-134.72,-11.88,-52.2,"Micro_Nano_Cap",4.34585714459883,200
"10205",1125345,0.875839531421661,2022,0.124160468578339,1125345,"2834",151941,280468,260.58,3.79,0.771,2.584,96.19,74494,92.88,-16.34,-83.01,"Micro_Nano_Cap",19.5714053279328,273
"10206",1125376,0.934292376041412,2022,0.0657076239585876,1125376,"8051",3025468,3412379,4816.85,1.313,1.388,1.425,15.15,398007,-15.64,21.11,9.09,"Micro_Nano_Cap",-36.7209786863,80
"10207",1125699,0.868503570556641,2022,0.131496429443359,1125699,"3990",1127,794,1.52,7.521,7.479,9.567,166.43,704,-42.56,-27.88,4966.67,"Micro_Nano_Cap",26.6362236240058,86
"10208",1126234,0.929080128669739,2022,0.0709198713302612,1126234,"2834",1523,72292,73.38,-0.466,1.043,1.859,562.17,1293,-248.88,-27.93,-21.54,"Micro_Nano_Cap",-31.7013798535636,327
"10209",1127537,0.905336260795593,2022,0.0946637392044067,1127537,"3841",53662,193676,758.41,2.391,2.747,4.627,10.84,5246,-96.17,-17.65,-46.77,"Micro_Nano_Cap",-8.83510299313903,27
"10210",1128281,0.893173098564148,2022,0.106826901435852,1128281,"4581",7599,6913,4,-0.089,0.671,0.147,41.17,2216,-319.48,23.4,34.23,"Micro_Nano_Cap",2.87849971711429,225
"10211",1128353,0.890862464904785,2022,0.109137535095215,1128353,"2890",100,315,2.55,17.38,21.731,18.151,49.25,33,-8.45,17.1,19.16,"Micro_Nano_Cap",5.1037306381277,119
"10212",1129155,0.935945272445679,2022,0.0640547275543213,1129155,"3730",380995,157688,357.45,1.682,1.863,3.666,27.84,82981,-107.7,22.76,-18.23,"Micro_Nano_Cap",-38.3127828102907,247
"10213",1130310,0.917235136032104,2022,0.0827648639678955,1130310,"4911",9321000,38546000,20679.17,0.913,0.881,0.853,11.6,969000,14,2.3,25.41,"Micro_Nano_Cap",-20.2941869523277,52
"10214",1130464,0.866639316082001,2022,0.133360683917999,1130464,"4911",2551816,9618230,5093.14,0.978,0.9,0.958,30.92,602714,4.15,5.33,19.11,"Micro_Nano_Cap",28.4315738669129,52
"10215",1130713,0.885634303092957,2022,0.114365696907043,1130713,"5961",1929334,837107,1312.84,0.795,1.377,2.806,-30.01,-827112,-142.62,-18.41,-55.68,"Micro_Nano_Cap",10.1386557014763,297
"10216",1131554,0.942085742950439,2022,0.0579142570495605,1131554,"7371",252628,398072,134.04,0.746,0.76,0.87,-9.97,-27987,-28.36,-11.68,-37.4,"Micro_Nano_Cap",-44.2262969588436,15
"10217",1132509,0.924394249916077,2022,0.0756057500839233,1132509,"8741",932,115,3.21,36.74,26.462,135.904,-27.86,-360,-145.2,51.32,-93.27,"Micro_Nano_Cap",-27.1886946632837,257
"10218",1133311,0.866870760917664,2022,0.133129239082336,1133311,"7310",70599,68805,73.95,1.146,0.839,0.676,12.58,7887,138.36,-28.16,-42.64,"Micro_Nano_Cap",28.2086834044898,208
"10219",1133421,0.865618944168091,2022,0.134381055831909,1133421,"3812",36602000,43593000,76026.63,1.969,1.936,1.572,2.62,935000,50.26,2.86,34.1,"Micro_Nano_Cap",29.4142320760866,271
"10220",1133869,0.891034066677094,2022,0.108965933322906,1133869,"2834",2551,50095,143.64,1.947,2.942,2.059,722.9,2241,-10.82,44.7,52.99,"Micro_Nano_Cap",4.93847139493528,273
"10221",1134765,0.869823038578033,2022,0.130176961421967,1134765,"2833",26424,7061,17.42,1.813,2.507,0.857,58.3,9732,221.99,8.21,-77.07,"Micro_Nano_Cap",25.3655241219041,148
"10222",1136174,0.891112208366394,2022,0.108887791633606,1136174,"8090",14514,25757,17.86,3.411,4.469,12.355,-82.48,-68323,-144.06,-82.2,-98.61,"Micro_Nano_Cap",4.86321788058124,183
"10223",1136294,0.850868403911591,2022,0.149131596088409,1136294,"1600",238119,108498,46.5,0.645,0.719,1.17,-21.91,-66827,-89.29,-6.59,-63,"Micro_Nano_Cap",43.619581395489,23
"10224",1136869,0.877599835395813,2022,0.122400164604187,1136869,"3842",6939900,21066000,24024.33,1.271,1.335,1.48,-1.2,-84600,-28.1,-13.73,-16.65,"Micro_Nano_Cap",17.8761634977133,82
"10225",1136893,0.887428343296051,2022,0.112571656703949,1136893,"7389",14528000,63245000,55617.86,0.796,1.05,1.091,4.69,651000,-53.81,-23.69,-27.26,"Micro_Nano_Cap",8.41092455842352,194
"10226",1137091,0.95119035243988,2022,0.0488096475601196,1137091,"3510",481333,319913,41.31,0.74,0.777,0.813,5.5,25078,-17.87,6.45,-62.84,"Micro_Nano_Cap",-52.9943933109253,63
"10227",1138476,0.925942122936249,2022,0.0740578770637512,1138476,"8090",5745,12052,9.98,0.095,0.892,0.126,6.33,342,-48.96,6.34,-22.03,"Micro_Nano_Cap",-28.6793571455568,313
"10228",1138608,0.922569751739502,2022,0.077430248260498,1138608,"2833",6077,26011,32.4,11.768,2.439,3.642,-28.44,-2415,444.01,549.14,141.43,"Micro_Nano_Cap",-25.4316312961006,28
"10229",1138639,0.886617064476013,2022,0.113382935523987,1138639,"3661",1573242,1669138,1156.26,0.976,0.99,1.298,10.39,148037,-49.37,5.16,-33.62,"Micro_Nano_Cap",9.19221790996645,237
"10230",1140102,0.896781086921692,2022,0.103218913078308,1140102,"7363",30952,103283,201,2.046,2.011,3.518,35.99,8192,-83.27,33.52,-22.4,"Micro_Nano_Cap",-0.596134707659579,57
"10231",1140215,0.872770190238953,2022,0.127229809761047,1140215,"2086",53041,25487,20.73,1.166,1.447,3.83,27.46,11426,-138.42,27.07,-65.09,"Micro_Nano_Cap",22.5273013780175,293
"10232",1141103,0.890831887722015,2022,0.109168112277985,1141103,"7363",2806609,940747,1019.25,1.299,1.461,0.805,235.55,1970192,122.12,163.53,353.34,"Micro_Nano_Cap",5.13317766548362,150
"10233",1141197,0.899425327777863,2022,0.100574672222137,1141197,"1311",30034,116110,94.96,0.568,0.842,0.973,272.68,21975,-82.83,45.93,37.07,"Micro_Nano_Cap",-3.14264245540032,111
"10234",1141240,0.896260797977448,2022,0.103739202022552,1141240,"2800",383,33335,75.49,1.576,2.05,1.938,-52.77,-428,-37.17,-6.38,-16.1,"Micro_Nano_Cap",-0.0950760297065756,86
"10235",1141391,0.892768383026123,2022,0.107231616973877,1141391,"7389",22237000,37573000,321971.3,7.615,7.772,9.924,17.76,3353000,-46.3,1.05,-5.31,"Mid_Cap",3.26825666788768,205
"10236",1142417,0.907839953899384,2022,0.0921600461006165,1142417,"4833",5211000,12678900,7579.16,1.01,1.077,1.026,12.1,562629,-3.1,-4.41,28.02,"Micro_Nano_Cap",-11.2462577379455,209
"10237",1142750,0.893989980220795,2022,0.106010019779205,1142750,"7363",5243242,2888351,4591.22,1.74,1.958,2.256,31.6,1259007,-45.52,-7.78,-14.58,"Micro_Nano_Cap",2.09181061397008,150
"10238",1144980,0.912878036499023,2022,0.0871219635009766,1144980,"5500",15433800,8021400,3777.63,0.843,0.856,1.395,56.88,5596100,-78.74,1.11,14.17,"Micro_Nano_Cap",-16.09812905814,70
"10239",1145197,0.917406022548676,2022,0.0825939774513245,1145197,"3841",1305300,2251100,18663.34,7.692,7.44,10.015,18.79,206500,-46.16,9.87,-8.58,"Micro_Nano_Cap",-20.4587573761668,153
"10240",1156041,0.945236086845398,2022,0.0547639131546021,1156041,"1311",1639,11731,44.48,2.942,3.055,1.178,23.23,309,297.99,9.29,137.1,"Micro_Nano_Cap",-47.2602018006958,111
"10241",1157762,0.899397850036621,2022,0.100602149963379,1157762,"3714",3568644,4875474,128.17,0.174,0.365,0.179,11.32,363023,-5.56,8.55,12.43,"Micro_Nano_Cap",-3.11618031190893,316
"10242",1158172,0.919160842895508,2022,0.0808391571044922,1158172,"7389",376423,577235,200.53,0.616,0.581,0.449,5.73,20387,74.02,-14.51,20.33,"Micro_Nano_Cap",-22.1487182580105,4
"10243",1158324,0.966047644615173,2022,0.0339523553848267,1158324,"4899",599604,1010182,2572.13,3.343,3.628,4.126,1.66,9807,-37.76,2.6,-25.01,"Micro_Nano_Cap",-67.3025489188158,179
"10244",1158463,0.872305572032928,2022,0.127694427967072,1158463,"4512",9158000,13045000,2678.28,0.286,0.445,0.407,51.7,3121000,-59.16,-4.38,-42.63,"Micro_Nano_Cap",22.9747469496344,321
"10245",1158895,0.920579016208649,2022,0.0794209837913513,1158895,"3841",161651,308731,1128.89,3.459,3.338,3.795,4.68,7227,-17.62,6.01,-11.74,"Micro_Nano_Cap",-23.5144748308752,203
"10246",1159036,0.860820829868317,2022,0.139179170131683,1159036,"2836",660116,1797085,5704.07,3.532,4.225,5.556,48.91,216806,-72.49,89.37,-2.82,"Micro_Nano_Cap",34.0350045032305,273
"10247",1160791,0.902659833431244,2022,0.0973401665687561,1160791,"1040",138724,204171,154.65,0.522,0.675,1.65,10.81,13528,-136.04,-5.37,20.64,"Micro_Nano_Cap",-6.25759837449731,36
"10248",1161582,0.87482625246048,2022,0.12517374753952,1161582,"3231",0,254,0.41,1.692,20.483,1.985,-100,-7001,-29.37,-94.17,-92.19,"Micro_Nano_Cap",20.5472327451857,293
"10249",1161728,0.886782228946686,2022,0.113217771053314,1161728,"4900",714519,2517600,2829.06,1.231,1.21,1.361,17.79,107935,-19.01,6.14,-1.61,"Micro_Nano_Cap",9.03315804095421,52
"10250",1162194,0.845243334770203,2022,0.154756665229797,1162194,"3826",97948,390310,109.33,0.668,1.171,1.909,-24.99,-32633,-129.37,41.82,-78.89,"Micro_Nano_Cap",49.0367437983368,232
"10251",1162461,0.88523256778717,2022,0.11476743221283,1162461,"3845",252399,520398,975.44,2.21,2.517,2.439,70.91,104716,-18.68,293.97,225.36,"Micro_Nano_Cap",10.5255425716107,263
"10252",1162896,0.879987597465515,2022,0.120012402534485,1162896,"1311",518,6793,3.18,0.686,1.375,2.027,-35.89,-290,-131.65,-48.54,-49.04,"Micro_Nano_Cap",15.5766548897631,258
"10253",1163302,0.871114909648895,2022,0.128885090351105,1163302,"3312",21065000,19448000,5982.86,0.288,0.434,0.495,3.9,790000,-83.22,9.36,-14.55,"Micro_Nano_Cap",24.1214015665194,152
"10254",1163609,0.964901089668274,2022,0.0350989103317261,1163609,"2070",721532,311197,213.18,0.858,0.773,0.553,22.26,131382,109.76,26.87,106.13,"Micro_Nano_Cap",-66.1983714953877,156
"10255",1163739,0.876717329025269,2022,0.123282670974731,1163739,"1381",2653766,4472534,1218.27,0.877,0.812,0.675,24.35,519723,59.55,-14.91,487.54,"Micro_Nano_Cap",18.7260517765278,113
"10256",1164727,0.902615010738373,2022,0.0973849892616272,1164727,"1040",11915000,38309000,34263.18,0.92,1.004,1.144,-2.51,-307000,-38.97,-4.93,-24.77,"Micro_Nano_Cap",-6.21443236168706,59
"10257",1164863,0.884894371032715,2022,0.115105628967285,1164863,"3050",1099200,2647800,1903.76,0.94,0.994,0.931,-3.73,-42600,1.92,-10.84,11.43,"Micro_Nano_Cap",10.851239322522,22
"10258",1166003,0.87739509344101,2022,0.12260490655899,1166003,"4700",7718000,6265000,6197.18,0.88,1.264,1.987,-39.73,-5088000,-110.87,-27.98,-34.08,"Micro_Nano_Cap",18.0733380376111,185
"10259",1166691,0.925006866455078,2022,0.0749931335449219,1166691,"4841",121427000,257275000,156026.3,0.864,0.894,1.256,4.33,5042000,-62.11,-6.75,-42.56,"Micro_Nano_Cap",-27.7786684394323,132
"10260",1166708,0.893683731555939,2022,0.106316268444061,1166708,"3949",8577,5665,15.04,2.026,2.048,1.862,88.26,4021,17.53,173.28,222.06,"Micro_Nano_Cap",2.38674010043158,112
"10261",1169987,0.874899446964264,2022,0.125100553035736,1169987,"3826",6366,17778,8.08,2.5,0.797,0.945,-28.53,-2541,327.46,-41.64,-81.43,"Micro_Nano_Cap",20.4767435646924,96
"10262",1171326,0.897859394550323,2022,0.102140605449677,1171326,"8742",3508,7774,425.3,39.276,41.339,0.301,-37.77,-2129,25767.52,-5.21,-37.5,"Micro_Nano_Cap",-1.63458728445506,102
"10263",1171759,0.898837864398956,2022,0.101162135601044,1171759,"5812",1266617,832145,126.83,0.29,0.403,0.575,9,104539,-98.63,-10.43,-65.25,"Micro_Nano_Cap",-2.57689215984473,199
"10264",1172222,0.921283721923828,2022,0.0787162780761719,1172222,"4512",2641267,4139623,805.22,0.227,0.589,0.223,212.65,1796454,3.57,4.06,24.86,"Micro_Nano_Cap",-24.1931340987682,225
"10265",1172358,0.900804221630096,2022,0.0991957783699036,1172358,"1311",170800,176243,1055.29,4.654,5.951,5.958,82.82,77377,-43.55,20.05,74.2,"Micro_Nano_Cap",-4.47057136544325,170
"10266",1173313,0.85366153717041,2022,0.14633846282959,1173313,"2834",970,11093,35.9,2.563,2.23,4.726,172.47,614,-91.08,-25.92,-54.3,"Micro_Nano_Cap",40.9296844190248,273
"10267",1173489,0.894672691822052,2022,0.105327308177948,1173489,"7370",134648,299843,671.39,2.892,1.872,2.912,9.73,11942,-1.37,-4.15,-35.09,"Micro_Nano_Cap",1.4343325411927,211
"10268",1174922,0.940852582454681,2022,0.0591474175453186,1174922,"7011",3756825,13415100,7139.95,1.399,1.385,1.47,-0.18,-6839,-9.61,7.06,-39.21,"Micro_Nano_Cap",-43.0387149920467,138
"10269",1174940,0.907826483249664,2022,0.0921735167503357,1174940,"2834",132,14758,32.59,0.862,1.877,1.514,51.72,45,-85.7,-47.72,-58.89,"Micro_Nano_Cap",-11.2332849734573,96
"10270",1177394,0.866648733615875,2022,0.133351266384125,1177394,"5045",62343810,29733998,9117.99,0.444,0.404,0.599,152.65,37668247,-51.49,122.2,42.66,"Micro_Nano_Cap",28.4225044120937,19
"10271",1177702,0.91793566942215,2022,0.0820643305778503,1177702,"4213",2792057,2174710,5342.56,2.31,2.412,2.168,53.21,969691,13.03,40.41,54.81,"Micro_Nano_Cap",-20.9688281073262,133
"10272",1178253,0.877813756465912,2022,0.122186243534088,1178253,"2834",5091,87810,82.94,0.244,1.54,0.599,-61.32,-8072,-117.94,-26.73,-47.08,"Micro_Nano_Cap",17.6701491094473,27
"10273",1178670,0.91665905714035,2022,0.0833409428596497,1178670,"2834",1037418,3546359,26798.33,6.61,6.721,5.951,22.88,193131,22.04,-2.66,18.96,"Micro_Nano_Cap",-19.739400364813,139
"10274",1178697,0.882001042366028,2022,0.117998957633972,1178697,"3661",69828,53686,24.55,0.109,0.322,0.394,27.96,15258,-143.95,30.65,-52.9,"Micro_Nano_Cap",13.6376284100687,237
"10275",1178727,0.918484270572662,2022,0.0815157294273376,1178727,"3669",9878,24918,10.85,0.426,0.708,0.767,-21.85,-2762,-88.47,-71.85,-91.87,"Micro_Nano_Cap",-21.4971525513495,251
"10276",1178879,0.873417258262634,2022,0.126582741737366,1178879,"2834",329233,724167,3203.29,3.909,4.653,2.605,7.76,23719,99.61,-19.99,9.95,"Micro_Nano_Cap",21.9041494696823,139
"10277",1180145,0.915439546108246,2022,0.0845604538917542,1180145,"",236222,322677,541.84,1.469,1.752,3.511,-8.79,-22751,-115.74,-8.48,-60.58,"Micro_Nano_Cap",-18.5649633673427,49
"10278",1180262,0.877625465393066,2022,0.122374534606934,1180262,"5122",4319652,2267560,2694.36,1.528,1.787,2.417,-5.99,-275387,-73.19,-11.19,-62.58,"Micro_Nano_Cap",17.851480804218,148
"10279",1183765,0.900427877902985,2022,0.0995721220970154,1183765,"2834",19754,97548,47.04,-0.011,0.746,1.118,-48.95,-18943,-200.96,-49.29,-86.31,"Micro_Nano_Cap",-4.10813758235296,139
"10280",1187953,0.936367750167847,2022,0.0636322498321533,1187953,"2836",89,19186,10.13,-0.703,0.29,6.004,1.14,1,-222.3,70.27,-57.42,"Micro_Nano_Cap",-38.7196454416724,96
"10281",1190370,0.88095498085022,2022,0.11904501914978,1190370,"2390",259,1477,5.85,3.436,3.58,6.477,28.22,57,-93.43,1.37,-32.84,"Micro_Nano_Cap",14.6450267143504,62
"10282",1192448,0.919851064682007,2022,0.0801489353179932,1192448,"3841",282862,1002383,2679.7,2.508,2.91,2.05,-3.79,-11149,44.46,-4.51,9.9,"Micro_Nano_Cap",-22.8134289339981,27
"10283",1195734,0.909859836101532,2022,0.090140163898468,1195734,"5812",451973,245171,162.16,0.542,0.625,0.774,18.92,71921,-59.65,-3.19,-15.23,"Micro_Nano_Cap",-13.1914835918201,199
"10284",1196298,0.892515897750854,2022,0.107484102249146,1196298,"3841",9975,10999,13,0.783,1.076,4.227,16.52,1414,-162.14,-40.58,-79.16,"Micro_Nano_Cap",3.511409899622,245
"10285",1200375,0.868508040904999,2022,0.131491959095001,1200375,"2860",138590,250393,495.14,1.226,1.31,6.101,32.3,33836,-159.01,1.63,-71.48,"Micro_Nano_Cap",26.6319185030473,108
"10286",1201792,0.900464057922363,2022,0.0995359420776367,1201792,"8200",606328,579701,164.24,0.228,0.616,0.691,44.78,187525,-133.34,-20.11,-66.49,"Micro_Nano_Cap",-4.14298036131017,227
"10287",1205922,0.924737811088562,2022,0.075262188911438,1205922,"2834",275,7977,31.15,1.64,2.883,3.55,-69.44,-625,-107.07,-18.96,-56.6,"Micro_Nano_Cap",-27.5195575593452,327
"10288",1206264,0.929393470287323,2022,0.070606529712677,1206264,"2510",4921200,4348500,4797.34,1.58,1.635,2.425,-0.19,-9600,-69.34,0.9,-48.3,"Micro_Nano_Cap",-32.0031401319459,256
"10289",1210618,0.865056812763214,2022,0.134943187236786,1210618,"3674",177518,230616,50.83,0.701,0.719,1.58,-96.39,-4743682,-110.71,-94.7,-98.94,"Micro_Nano_Cap",29.9555866862109,89
"10290",1210677,0.88484662771225,2022,0.11515337228775,1210677,"7389",810023,1883403,2269.43,1.11,1.342,1.719,13.72,97728,-70.5,-0.09,-38.47,"Micro_Nano_Cap",10.8972180143585,131
"10291",1210708,0.895165026187897,2022,0.104834973812103,1210708,"7363",200917,66467,99.28,1.107,1.428,0.318,18.74,31710,493.75,10.97,119.94,"Micro_Nano_Cap",0.960195219633331,19
"10292",1211805,0.868280410766602,2022,0.131719589233398,1211805,"7372",15022,34268,5.82,0.098,0.498,1.651,3451.3,14599,-187.19,-12.17,-71.95,"Micro_Nano_Cap",26.8511352622526,97
"10293",1213037,0.912555515766144,2022,0.0874444842338562,1213037,"2836",386,116191,125.67,-0.38,0.583,8.064,5.46,20,-208.38,-15.13,-10.79,"Micro_Nano_Cap",-15.7875289313896,273
"10294",1213660,0.845980048179626,2022,0.154019951820374,1213660,"5122",11830,35524,15.61,0.568,0.391,0.479,-56.31,-15250,36.97,-6.32,-21.28,"Micro_Nano_Cap",48.3272598643811,3
"10295",1213809,0.902759373188019,2022,0.0972406268119812,1213809,"2836",2930,13713,73.9,7.053,3.819,4.979,21.88,526,82.89,-35.62,-54.07,"Micro_Nano_Cap",-6.35345906783922,273
"10296",1217234,0.93296605348587,2022,0.0670339465141296,1217234,"8071",321793,542991,1025.86,1.138,1.62,5.294,8.57,25396,-156.22,-4.17,-71.94,"Micro_Nano_Cap",-35.4436779987287,259
"10297",1219601,0.901906847953796,2022,0.0980931520462036,1219601,"3411",12943000,14301000,11962.76,1.169,1.179,1.186,13.59,1549000,-2.85,3.2,-14.21,"Micro_Nano_Cap",-5.53244380025281,81
"10298",1220754,0.898477673530579,2022,0.101522326469421,1220754,"4700",2504393,1944272,1567.63,1.159,1.147,1.59,25.41,507501,-53.94,-4.1,-35.57,"Micro_Nano_Cap",-2.2300142138177,312
"10299",1224133,0.920925498008728,2022,0.079074501991272,1224133,"7389",52170,56794,77.61,1.266,1.185,1.399,-2.44,-1306,-18.92,-13.72,-29.85,"Micro_Nano_Cap",-23.8481504059629,85
"10300",1227636,0.869969487190247,2022,0.130030512809753,1227636,"3841",65206,116884,91.88,0.404,0.944,0.758,17.89,9894,-92.94,-17.23,-48.96,"Micro_Nano_Cap",25.2244883593047,245
"10301",1228627,0.892061531543732,2022,0.107938468456268,1228627,"2834",39850,48992,49.19,1.912,0.93,2.337,6665.7,39261,-36.19,87.87,-41.07,"Micro_Nano_Cap",3.94898239384078,139
"10302",1232524,0.878201484680176,2022,0.121798515319824,1232524,"2834",3475637,9768713,9568.84,1.313,1.424,1.119,32.52,852961,34.5,-7.4,15.84,"Micro_Nano_Cap",17.2967516183161,27
"10303",1235912,0.88761955499649,2022,0.11238044500351,1235912,"3841",22469,124937,172.63,-0.067,1.527,1.5,-92.85,-291993,-207.89,-55.68,-68.49,"Micro_Nano_Cap",8.22678018462661,49
"10304",1237831,0.899945795536041,2022,0.100054204463959,1237831,"3841",1022843,2027281,4841.7,2.869,2.993,2.912,29.63,233801,-2.94,21.19,16.7,"Micro_Nano_Cap",-3.64387333819167,145
